rho,phi,yaw_rotation,image_path
5.281098,79.99999,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_79_99999_yaw_90.png
5.281098,90,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_0.png
5.281098,90,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_-30.png
5.281098,90,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_30.png
5.281098,90,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_-45.png
5.281098,90,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_45.png
5.281098,90,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_-60.png
5.281098,90,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_60.png
5.281098,90,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_-90.png
5.281098,90,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_90_yaw_90.png
5.281098,100,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_0.png
5.281098,100,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_-30.png
5.281098,100,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_30.png
5.281098,100,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_-45.png
5.281098,100,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_45.png
5.281098,100,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_-60.png
5.281098,100,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_60.png
5.281098,100,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_-90.png
5.281098,100,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_100_yaw_90.png
5.281098,110,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_0.png
5.281098,110,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_-30.png
5.281098,110,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_30.png
5.281098,110,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_-45.png
5.281098,110,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_45.png
5.281098,110,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_-60.png
5.281098,110,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_60.png
5.281098,110,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_-90.png
5.281098,110,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_110_yaw_90.png
5.281098,120,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_0.png
5.281098,120,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_-30.png
5.281098,120,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_30.png
5.281098,120,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_-45.png
5.281098,120,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_45.png
5.281098,120,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_-60.png
5.281098,120,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_60.png
5.281098,120,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_-90.png
5.281098,120,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_120_yaw_90.png
5.281098,130,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_0.png
5.281098,130,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_-30.png
5.281098,130,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_30.png
5.281098,130,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_-45.png
5.281098,130,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_45.png
5.281098,130,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_-60.png
5.281098,130,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_60.png
5.281098,130,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_-90.png
5.281098,130,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_130_yaw_90.png
5.281098,140,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_0.png
5.281098,140,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_-30.png
5.281098,140,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_30.png
5.281098,140,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_-45.png
5.281098,140,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_45.png
5.281098,140,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_-60.png
5.281098,140,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_60.png
5.281098,140,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_-90.png
5.281098,140,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_140_yaw_90.png
5.281098,150,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_0.png
5.281098,150,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_-30.png
5.281098,150,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_30.png
5.281098,150,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_-45.png
5.281098,150,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_45.png
5.281098,150,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_-60.png
5.281098,150,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_60.png
5.281098,150,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_-90.png
5.281098,150,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_150_yaw_90.png
5.281098,160,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_0.png
5.281098,160,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_-30.png
5.281098,160,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_30.png
5.281098,160,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_-45.png
5.281098,160,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_45.png
5.281098,160,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_-60.png
5.281098,160,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_60.png
5.281098,160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_-90.png
5.281098,160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_160_yaw_90.png
5.281098,170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_0.png
5.281098,170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_-30.png
5.281098,170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_30.png
5.281098,170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_-45.png
5.281098,170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_45.png
5.281098,170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_-60.png
5.281098,170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_60.png
5.281098,170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_-90.png
5.281098,170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_170_yaw_90.png
5.281098,-180,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_0.png
5.281098,-180,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_-30.png
5.281098,-180,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_30.png
5.281098,-180,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_-45.png
5.281098,-180,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_45.png
5.281098,-180,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_-60.png
5.281098,-180,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_60.png
5.281098,-180,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_-90.png
5.281098,-180,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-180_yaw_90.png
5.281098,-170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_0.png
5.281098,-170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_-30.png
5.281098,-170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_30.png
5.281098,-170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_-45.png
5.281098,-170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_45.png
5.281098,-170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_-60.png
5.281098,-170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_60.png
5.281098,-170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_-90.png
5.281098,-170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-170_yaw_90.png
5.281098,-160,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_0.png
5.281098,-160,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_-30.png
5.281098,-160,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_30.png
5.281098,-160,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_-45.png
5.281098,-160,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_45.png
5.281098,-160,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_-60.png
5.281098,-160,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_60.png
5.281098,-160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_-90.png
5.281098,-160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-160_yaw_90.png
5.281098,-150,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_0.png
5.281098,-150,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_-30.png
5.281098,-150,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_30.png
5.281098,-150,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_-45.png
5.281098,-150,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_45.png
5.281098,-150,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_-60.png
5.281098,-150,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_60.png
5.281098,-150,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_-90.png
5.281098,-150,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-150_yaw_90.png
5.281098,-140,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_0.png
5.281098,-140,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_-30.png
5.281098,-140,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_30.png
5.281098,-140,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_-45.png
5.281098,-140,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_45.png
5.281098,-140,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_-60.png
5.281098,-140,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_60.png
5.281098,-140,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_-90.png
5.281098,-140,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-140_yaw_90.png
5.281098,-130,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_0.png
5.281098,-130,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_-30.png
5.281098,-130,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_30.png
5.281098,-130,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_-45.png
5.281098,-130,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_45.png
5.281098,-130,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_-60.png
5.281098,-130,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_60.png
5.281098,-130,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_-90.png
5.281098,-130,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281098_theta_-130_yaw_90.png
5.281099,-120,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281099_theta_-120_yaw_0.png
5.281099,-120,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281099_theta_-120_yaw_-30.png
5.281099,-120,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281099_theta_-120_yaw_30.png
5.281099,-120,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_5_281099_theta_-120_yaw_-45.png
